doc_id,filename,format,word_count_target,sit_ids,labels,instances,confidences,tcs,actual_file_path,actual_word_count,docx_path,pdf_path,eml_path,attachments,postprocessed_at
745,doc_00745_pdf.txt,pdf,1340,SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC,FP;TP;FP;TP;TP;TP,1;3;7;4;6;9,Low;Medium;Medium;Medium;High;High,Legal;HR;Finance,output/files\doc_00745_pdf.txt,1348.0,output\files\doc_00745_pdf.docx,output\files\doc_00745_pdf.pdf,,,2025-11-03T11:28:45.295937Z
746,doc_00746_pdf.txt,pdf,1400,SIT_FINANCE_TC,TP,1,Low,Finance,output/files\doc_00746_pdf.txt,1447.0,output\files\doc_00746_pdf.docx,output\files\doc_00746_pdf.pdf,,,2025-11-03T11:28:45.348204Z
747,doc_00747_document.txt,document,2757,SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC,FP;FP;TP,1;1;10,Low;Low;High,IP;Finance,output/files\doc_00747_document.txt,2776.0,output\files\doc_00747_document.docx,output\files\doc_00747_document.pdf,,,2025-11-03T11:28:45.423754Z
748,doc_00748_document.txt,document,1899,SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC,TP;FP;FP,14;3;3,High;Medium;Medium,Finance;Legal;Project;Software;IP,output/files\doc_00748_document.txt,1911.0,output\files\doc_00748_document.docx,output\files\doc_00748_document.pdf,,,2025-11-03T11:28:45.477745Z
749,doc_00749_chat.txt,chat,2869,SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC,FP;FP;TP,3;1;4,Medium;Low;Medium,HR;Finance,output/files\doc_00749_chat.txt,2891.0,output\files\doc_00749_chat.docx,output\files\doc_00749_chat.pdf,,,2025-11-03T11:28:45.539464Z
750,doc_00750_document.txt,document,525,SIT_SOW_TC;SIT_CCN;SIT_SSN;SIT_ITIN,FP;TP;FP;FP,1;5;1;3,Low;Medium;Low;Medium,Tax;HR;Finance;Project,output/files\doc_00750_document.txt,536.0,output\files\doc_00750_document.docx,output\files\doc_00750_document.pdf,,,2025-11-03T11:28:45.582550Z
751,doc_00751_chat.txt,chat,870,SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US;SIT_ABA;SIT_DEA;SIT_EU_DEBIT;SIT_ICD10;SIT_ICD9;SIT_SWIFT,TP;TP;FP;FP;TP;TP;TP;TP;FP,3;3;9;4;1;12;12;1;1,Medium;Medium;Medium;Medium;Low;High;High;Low;Low,Finance;HR;Travel;Healthcare,output/files\doc_00751_chat.txt,871.0,output\files\doc_00751_chat.docx,output\files\doc_00751_chat.pdf,,,2025-11-03T11:28:45.626816Z
752,doc_00752_chat.txt,chat,961,SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN,FP;FP;FP,4;1;4,Medium;Low;Medium,Tax;HR;Finance,output/files\doc_00752_chat.txt,968.0,output\files\doc_00752_chat.docx,output\files\doc_00752_chat.pdf,,,2025-11-03T11:28:45.673834Z
753,doc_00753_chat.txt,chat,1121,SIT_CAN_PHIN,TP,1,Low,Healthcare,output/files\doc_00753_chat.txt,1144.0,output\files\doc_00753_chat.docx,output\files\doc_00753_chat.pdf,,,2025-11-03T11:28:45.738018Z
754,doc_00754_email.txt,email,2757,SIT_CAN_DRIVER,TP,1,Low,HR,output/files\doc_00754_email.txt,2796.0,output\files\doc_00754_email.docx,output\files\doc_00754_email.pdf,output\files\doc_00754_email.eml,,2025-11-03T11:28:45.805316Z
755,doc_00755_email_with_attachment.txt,email_with_attachment,1120,SIT_CAN_HEALTH,FP,1,Low,Healthcare,output/files\doc_00755_email_with_attachment.txt,1141.0,output\files\doc_00755_email_with_attachment.docx,output\files\doc_00755_email_with_attachment.pdf,output\files\doc_00755_email_with_attachment.eml,output\files\doc_00755_email_with_attachment_attachment.xlsx,2025-11-03T11:28:45.899244Z
756,doc_00756_email.txt,email,1208,SIT_AUS_DRIVER;SIT_AUS_PASSPORT,TP;TP,3;1,Medium;Low,HR;Travel,output/files\doc_00756_email.txt,1210.0,output\files\doc_00756_email.docx,output\files\doc_00756_email.pdf,output\files\doc_00756_email.eml,,2025-11-03T11:28:45.948035Z
757,doc_00757_chat.txt,chat,2970,SIT_AUS_BANK,TP,16,High,Finance,output/files\doc_00757_chat.txt,2977.0,output\files\doc_00757_chat.docx,output\files\doc_00757_chat.pdf,,,2025-11-03T11:28:46.014969Z
758,doc_00758_document.txt,document,1312,SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC,TP;TP;FP,14;1;9,High;Low;Medium,IP;Travel;Healthcare,output/files\doc_00758_document.txt,1324.0,output\files\doc_00758_document.docx,output\files\doc_00758_document.pdf,,,2025-11-03T11:28:46.065207Z
759,doc_00759_email_with_attachment.txt,email_with_attachment,1121,SIT_IBAN;SIT_BR_CPF,FP;TP,4;8,Medium;High,Tax;HR;Finance,output/files\doc_00759_email_with_attachment.txt,1128.0,output\files\doc_00759_email_with_attachment.docx,output\files\doc_00759_email_with_attachment.pdf,output\files\doc_00759_email_with_attachment.eml,output\files\doc_00759_email_with_attachment_attachment.xlsx,2025-11-03T11:28:46.179110Z
760,doc_00760_pdf.txt,pdf,2942,SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE,TP;TP;TP,3;10;5,Medium;High;Medium,Tax;HR;Healthcare,output/files\doc_00760_pdf.txt,2943.0,output\files\doc_00760_pdf.docx,output\files\doc_00760_pdf.pdf,,,2025-11-03T11:28:46.242967Z
761,doc_00761_email_with_attachment.txt,email_with_attachment,880,SIT_IP;SIT_HEALTHCARE_TC,TP;FP,9;3,High;Medium,IP;Healthcare,output/files\doc_00761_email_with_attachment.txt,893.0,output\files\doc_00761_email_with_attachment.docx,output\files\doc_00761_email_with_attachment.pdf,output\files\doc_00761_email_with_attachment.eml,output\files\doc_00761_email_with_attachment_attachment.xlsx,2025-11-03T11:28:46.331831Z
762,doc_00762_document.txt,document,3236,SIT_HEALTH_FORMS,TP,1,Low,Healthcare,output/files\doc_00762_document.txt,3243.0,output\files\doc_00762_document.docx,output\files\doc_00762_document.pdf,,,2025-11-03T11:28:46.396431Z
763,doc_00763_document.txt,document,567,SIT_TAX_TC,FP,1,Low,Tax,output/files\doc_00763_document.txt,587.0,output\files\doc_00763_document.docx,output\files\doc_00763_document.pdf,,,2025-11-03T11:28:46.438476Z
764,doc_00764_pdf.txt,pdf,1233,SIT_HR_TC,TP,1,Low,HR,output/files\doc_00764_pdf.txt,1246.0,output\files\doc_00764_pdf.docx,output\files\doc_00764_pdf.pdf,,,2025-11-03T11:28:46.486777Z
765,doc_00765_email_with_attachment.txt,email_with_attachment,1302,SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC,FP;FP;TP;FP;TP;TP;TP,5;1;1;4;1;1;4,Medium;Low;Low;Medium;Low;Low;Medium,IP;Legal;HR;Finance,output/files\doc_00765_email_with_attachment.txt,1321.0,output\files\doc_00765_email_with_attachment.docx,output\files\doc_00765_email_with_attachment.pdf,output\files\doc_00765_email_with_attachment.eml,output\files\doc_00765_email_with_attachment_attachment.xlsx,2025-11-03T11:28:46.589016Z
766,doc_00766_email_with_attachment.txt,email_with_attachment,548,SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN,TP;TP;TP;TP;FP;FP;FP;TP;TP;FP,9;5;3;9;1;5;3;4;3;12,High;Medium;Medium;High;Low;Medium;Medium;Medium;Medium;Medium,Finance;Legal;HR;Project;Software;IP,output/files\doc_00766_email_with_attachment.txt,564.0,output\files\doc_00766_email_with_attachment.docx,output\files\doc_00766_email_with_attachment.pdf,output\files\doc_00766_email_with_attachment.eml,output\files\doc_00766_email_with_attachment_attachment.xlsx,2025-11-03T11:28:46.673283Z
767,doc_00767_email.txt,email,590,SIT_SSN,FP,9,Medium,Tax;HR,output/files\doc_00767_email.txt,597.0,output\files\doc_00767_email.docx,output\files\doc_00767_email.pdf,output\files\doc_00767_email.eml,,2025-11-03T11:28:46.716082Z
768,doc_00768_chat.txt,chat,674,SIT_ITIN;SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US;SIT_ABA,FP;FP;FP;TP;TP,3;8;1;1;4,Medium;Medium;Low;Low;Medium,HR;Tax;Travel;Finance,output/files\doc_00768_chat.txt,711.0,output\files\doc_00768_chat.docx,output\files\doc_00768_chat.pdf,,,2025-11-03T11:28:46.760737Z
769,doc_00769_chat.txt,chat,1184,SIT_DEA;SIT_EU_DEBIT,TP;FP,10;17,High;Medium,Finance;Healthcare,output/files\doc_00769_chat.txt,1184.0,output\files\doc_00769_chat.docx,output\files\doc_00769_chat.pdf,,,2025-11-03T11:28:46.810439Z
770,doc_00770_email.txt,email,1284,SIT_ICD10;SIT_ICD9,FP;TP,4;7,Medium;High,Healthcare,output/files\doc_00770_email.txt,1288.0,output\files\doc_00770_email.docx,output\files\doc_00770_email.pdf,output\files\doc_00770_email.eml,,2025-11-03T11:28:46.871768Z
771,doc_00771_document.txt,document,1104,SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN,FP;FP;TP;FP;TP,7;1;1;4;1,Medium;Low;Low;Medium;Low,Tax;HR;Finance;Healthcare,output/files\doc_00771_document.txt,1115.0,output\files\doc_00771_document.docx,output\files\doc_00771_document.pdf,,,2025-11-03T11:28:46.919453Z
772,doc_00772_email_with_attachment.txt,email_with_attachment,1879,SIT_CAN_DRIVER;SIT_CAN_HEALTH;SIT_AUS_DRIVER,FP;TP;FP,1;1;14,Low;Low;Medium,HR;Healthcare,output/files\doc_00772_email_with_attachment.txt,1880.0,output\files\doc_00772_email_with_attachment.docx,output\files\doc_00772_email_with_attachment.pdf,output\files\doc_00772_email_with_attachment.eml,output\files\doc_00772_email_with_attachment_attachment.xlsx,2025-11-03T11:28:47.018388Z
773,doc_00773_pdf.txt,pdf,771,SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN,TP;TP;TP;TP;TP;TP,3;1;6;6;7;5,Medium;Low;High;High;High;Medium,Finance;IP;Travel;Healthcare,output/files\doc_00773_pdf.txt,773.0,output\files\doc_00773_pdf.docx,output\files\doc_00773_pdf.pdf,,,2025-11-03T11:28:47.064526Z
774,doc_00774_email.txt,email,1197,SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE;SIT_IP;SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS,TP;TP;TP;TP;FP;TP;TP,1;4;1;5;1;1;5,Low;Medium;Low;Medium;Low;Low;Medium,IP;Tax;HR;Healthcare,output/files\doc_00774_email.txt,1211.0,output\files\doc_00774_email.docx,output\files\doc_00774_email.pdf,output\files\doc_00774_email.eml,,2025-11-03T11:28:47.115013Z
775,doc_00775_email.txt,email,902,SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC,TP;TP;TP;TP,1;1;1;5,Low;Low;Low;Medium,HR;Tax;Finance,output/files\doc_00775_email.txt,914.0,output\files\doc_00775_email.docx,output\files\doc_00775_email.pdf,output\files\doc_00775_email.eml,,2025-11-03T11:28:47.162434Z
776,doc_00776_email.txt,email,1304,SIT_LEGAL_TC,FP,4,Medium,Legal,output/files\doc_00776_email.txt,1307.0,output\files\doc_00776_email.docx,output\files\doc_00776_email.pdf,output\files\doc_00776_email.eml,,2025-11-03T11:28:47.223811Z
777,doc_00777_chat.txt,chat,1428,SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC,FP;TP;FP,1;1;5,Low;Low;Medium,Legal;HR;Finance,output/files\doc_00777_chat.txt,1430.0,output\files\doc_00777_chat.docx,output\files\doc_00777_chat.pdf,,,2025-11-03T11:28:47.272594Z
778,doc_00778_chat.txt,chat,966,SIT_SOURCE_CODE_TC,FP,1,Low,IP,output/files\doc_00778_chat.txt,968.0,output\files\doc_00778_chat.docx,output\files\doc_00778_chat.pdf,,,2025-11-03T11:28:47.319085Z
779,doc_00779_chat.txt,chat,859,SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN,TP;FP;FP;TP;TP;TP;FP;TP;FP;FP,1;7;10;3;1;10;1;3;1;1,Low;Medium;Medium;Medium;Low;High;Low;Medium;Low;Low,Finance;Legal;HR;Project;Software;IP,output/files\doc_00779_chat.txt,861.0,output\files\doc_00779_chat.docx,output\files\doc_00779_chat.pdf,,,2025-11-03T11:28:47.363616Z
780,doc_00780_email_with_attachment.txt,email_with_attachment,1533,SIT_SSN,TP,3,Medium,Tax;HR,output/files\doc_00780_email_with_attachment.txt,1563.0,output\files\doc_00780_email_with_attachment.docx,output\files\doc_00780_email_with_attachment.pdf,output\files\doc_00780_email_with_attachment.eml,output\files\doc_00780_email_with_attachment_attachment.xlsx,2025-11-03T11:28:47.463281Z
781,doc_00781_document.txt,document,1262,SIT_ITIN;SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US;SIT_ABA;SIT_DEA,FP;TP;FP;FP;TP;FP,20;1;3;7;1;4,Medium;Low;Medium;Medium;Low;Medium,Finance;HR;Travel;Healthcare;Tax,output/files\doc_00781_document.txt,1283.0,output\files\doc_00781_document.docx,output\files\doc_00781_document.pdf,,,2025-11-03T11:28:47.512714Z
782,doc_00782_email.txt,email,3080,SIT_EU_DEBIT,FP,4,Medium,Finance,output/files\doc_00782_email.txt,3098.0,output\files\doc_00782_email.docx,output\files\doc_00782_email.pdf,output\files\doc_00782_email.eml,,2025-11-03T11:28:47.578186Z
783,doc_00783_email_with_attachment.txt,email_with_attachment,943,SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK,FP;TP;TP;TP;FP,7;4;4;1;1,Medium;Medium;Medium;Low;Low,Tax;HR;Finance;Healthcare,output/files\doc_00783_email_with_attachment.txt,943.0,output\files\doc_00783_email_with_attachment.docx,output\files\doc_00783_email_with_attachment.pdf,output\files\doc_00783_email_with_attachment.eml,output\files\doc_00783_email_with_attachment_attachment.xlsx,2025-11-03T11:28:47.672765Z
784,doc_00784_pdf.txt,pdf,1180,SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER,TP;FP;FP,18;1;4,High;Low;Medium,HR;Tax;Healthcare,output/files\doc_00784_pdf.txt,1191.0,output\files\doc_00784_pdf.docx,output\files\doc_00784_pdf.pdf,,,2025-11-03T11:28:47.723978Z
785,doc_00785_chat.txt,chat,505,SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT,TP;TP;FP,1;1;1,Low;Low;Low,HR;Travel;Healthcare,output/files\doc_00785_chat.txt,520.0,output\files\doc_00785_chat.docx,output\files\doc_00785_chat.pdf,,,2025-11-03T11:28:47.771473Z
786,doc_00786_pdf.txt,pdf,3449,SIT_AUS_BANK;SIT_AZURE_SAS,TP;FP,1;10,Low;Medium,IP;Finance,output/files\doc_00786_pdf.txt,3462.0,output\files\doc_00786_pdf.docx,output\files\doc_00786_pdf.pdf,,,2025-11-03T11:28:47.844843Z
787,doc_00787_email_with_attachment.txt,email_with_attachment,1105,SIT_CAN_PASSPORT,TP,1,Low,Travel,output/files\doc_00787_email_with_attachment.txt,1111.0,output\files\doc_00787_email_with_attachment.docx,output\files\doc_00787_email_with_attachment.pdf,output\files\doc_00787_email_with_attachment.eml,output\files\doc_00787_email_with_attachment_attachment.xlsx,2025-11-03T11:28:47.951471Z
788,doc_00788_pdf.txt,pdf,1882,SIT_AUS_MEDACC;SIT_IBAN,TP;FP,1;1,Low;Low,Finance;Healthcare,output/files\doc_00788_pdf.txt,1896.0,output\files\doc_00788_pdf.docx,output\files\doc_00788_pdf.pdf,,,2025-11-03T11:28:48.008854Z
789,doc_00789_pdf.txt,pdf,3594,SIT_BR_CPF;SIT_BR_RG,FP;TP,20;5,Medium;Medium,Tax;HR,output/files\doc_00789_pdf.txt,3601.0,output\files\doc_00789_pdf.docx,output\files\doc_00789_pdf.pdf,,,2025-11-03T11:28:48.082471Z
790,doc_00790_email_with_attachment.txt,email_with_attachment,704,SIT_UK_NINO,FP,1,Low,Tax;HR,output/files\doc_00790_email_with_attachment.txt,719.0,output\files\doc_00790_email_with_attachment.docx,output\files\doc_00790_email_with_attachment.pdf,output\files\doc_00790_email_with_attachment.eml,output\files\doc_00790_email_with_attachment_attachment.xlsx,2025-11-03T11:28:48.178911Z
791,doc_00791_document.txt,document,1457,SIT_FR_INSEE;SIT_IP;SIT_HEALTHCARE_TC,FP;TP;TP,5;9;5,Medium;High;Medium,IP;HR;Healthcare,output/files\doc_00791_document.txt,1462.0,output\files\doc_00791_document.docx,output\files\doc_00791_document.pdf,,,2025-11-03T11:28:48.230774Z
792,doc_00792_document.txt,document,3522,SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC,TP;TP;TP,18;4;1,High;Medium;Low,HR;Tax;Healthcare,output/files\doc_00792_document.txt,3542.0,output\files\doc_00792_document.docx,output\files\doc_00792_document.pdf,,,2025-11-03T11:28:48.302009Z
793,doc_00793_chat.txt,chat,2195,SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC,TP;FP;FP,5;1;1,Medium;Low;Low,Legal;HR;Finance,output/files\doc_00793_chat.txt,2209.0,output\files\doc_00793_chat.docx,output\files\doc_00793_chat.pdf,,,2025-11-03T11:28:48.358005Z
794,doc_00794_email_with_attachment.txt,email_with_attachment,1341,SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC,TP;FP,1;1,Low;Low,Legal;HR;Finance,output/files\doc_00794_email_with_attachment.txt,1344.0,output\files\doc_00794_email_with_attachment.docx,output\files\doc_00794_email_with_attachment.pdf,output\files\doc_00794_email_with_attachment.eml,output\files\doc_00794_email_with_attachment_attachment.xlsx,2025-11-03T11:28:48.456805Z
795,doc_00795_document.txt,document,1258,SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC,FP;FP;TP,1;5;1,Low;Medium;Low,IP;Finance,output/files\doc_00795_document.txt,1269.0,output\files\doc_00795_document.docx,output\files\doc_00795_document.pdf,,,2025-11-03T11:28:48.504950Z
796,doc_00796_pdf.txt,pdf,818,SIT_IP_TC,FP,3,Medium,IP,output/files\doc_00796_pdf.txt,824.0,output\files\doc_00796_pdf.docx,output\files\doc_00796_pdf.pdf,,,2025-11-03T11:28:48.548793Z
797,doc_00797_email.txt,email,3747,SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC,FP;TP;FP;TP;FP;TP,1;3;1;1;3;3,Low;Medium;Low;Low;Medium;Medium,Finance;Legal;HR;Project;Software;IP,output/files\doc_00797_email.txt,3752.0,output\files\doc_00797_email.docx,output\files\doc_00797_email.pdf,output\files\doc_00797_email.eml,,2025-11-03T11:28:48.625483Z
798,doc_00798_email_with_attachment.txt,email_with_attachment,942,SIT_SOW_TC,FP,5,Medium,Project,output/files\doc_00798_email_with_attachment.txt,961.0,output\files\doc_00798_email_with_attachment.docx,output\files\doc_00798_email_with_attachment.pdf,output\files\doc_00798_email_with_attachment.eml,output\files\doc_00798_email_with_attachment_attachment.xlsx,2025-11-03T11:28:48.720841Z
799,doc_00799_chat.txt,chat,781,SIT_CCN;SIT_SSN;SIT_ITIN;SIT_PASSPORT_US_UK,TP;TP;TP;FP,7;10;4;18,High;High;Medium;Medium,Travel;Tax;HR;Finance,output/files\doc_00799_chat.txt,787.0,output\files\doc_00799_chat.docx,output\files\doc_00799_chat.pdf,,,2025-11-03T11:28:48.765819Z
800,doc_00800_pdf.txt,pdf,1094,SIT_BANK_US;SIT_DRIVER_US,TP;TP,7;5,High;Medium,HR;Finance,output/files\doc_00800_pdf.txt,1111.0,output\files\doc_00800_pdf.docx,output\files\doc_00800_pdf.pdf,,,2025-11-03T11:28:48.814570Z
801,doc_00801_document.txt,document,1428,SIT_ABA,FP,4,Medium,Finance,output/files\doc_00801_document.txt,1429.0,output\files\doc_00801_document.docx,output\files\doc_00801_document.pdf,,,2025-11-03T11:28:48.865278Z
802,doc_00802_document.txt,document,2376,SIT_DEA;SIT_EU_DEBIT;SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER,FP;FP;TP;TP;FP;FP;TP;FP;FP;FP,3;5;19;1;5;3;8;1;4;1,Medium;Medium;High;Low;Medium;Medium;High;Low;Medium;Low,Tax;HR;Finance;Healthcare,output/files\doc_00802_document.txt,2378.0,output\files\doc_00802_document.docx,output\files\doc_00802_document.pdf,,,2025-11-03T11:28:48.927580Z
803,doc_00803_email_with_attachment.txt,email_with_attachment,1132,SIT_CAN_HEALTH,FP,5,Medium,Healthcare,output/files\doc_00803_email_with_attachment.txt,1138.0,output\files\doc_00803_email_with_attachment.docx,output\files\doc_00803_email_with_attachment.pdf,output\files\doc_00803_email_with_attachment.eml,output\files\doc_00803_email_with_attachment_attachment.xlsx,2025-11-03T11:28:49.026518Z
804,doc_00804_pdf.txt,pdf,608,SIT_AUS_DRIVER,TP,7,High,HR,output/files\doc_00804_pdf.txt,608.0,output\files\doc_00804_pdf.docx,output\files\doc_00804_pdf.pdf,,,2025-11-03T11:28:49.071776Z
805,doc_00805_pdf.txt,pdf,948,SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE,TP;FP;TP;FP;TP;TP;FP;FP;FP;FP,1;14;9;3;1;9;3;1;5;1,Low;Medium;High;Medium;Low;High;Medium;Low;Medium;Low,Finance;HR;Travel;Healthcare;Tax;IP,output/files\doc_00805_pdf.txt,957.0,output\files\doc_00805_pdf.docx,output\files\doc_00805_pdf.pdf,,,2025-11-03T11:28:49.119810Z
806,doc_00806_document.txt,document,1087,SIT_IP,FP,5,Medium,IP,output/files\doc_00806_document.txt,1087.0,output\files\doc_00806_document.docx,output\files\doc_00806_document.pdf,,,2025-11-03T11:28:49.171018Z
807,doc_00807_email.txt,email,1695,SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS,TP;TP,6;5,High;Medium,Healthcare,output/files\doc_00807_email.txt,1709.0,output\files\doc_00807_email.docx,output\files\doc_00807_email.pdf,output\files\doc_00807_email.eml,,2025-11-03T11:28:49.239141Z
808,doc_00808_chat.txt,chat,1010,SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC,FP;FP;TP;FP;TP;TP,3;4;7;5;1;8,Medium;Medium;High;Medium;Low;High,HR;Legal;Tax;Finance,output/files\doc_00808_chat.txt,1019.0,output\files\doc_00808_chat.docx,output\files\doc_00808_chat.pdf,,,2025-11-03T11:28:49.287471Z
809,doc_00809_chat.txt,chat,1487,SIT_DISCIPLINARY_TC,FP,1,Low,HR,output/files\doc_00809_chat.txt,1506.0,output\files\doc_00809_chat.docx,output\files\doc_00809_chat.pdf,,,2025-11-03T11:28:49.342654Z
810,doc_00810_document.txt,document,1059,SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC,TP;TP;FP,8;5;4,High;Medium;Medium,IP;Finance,output/files\doc_00810_document.txt,1062.0,output\files\doc_00810_document.docx,output\files\doc_00810_document.pdf,,,2025-11-03T11:28:49.393433Z
811,doc_00811_email.txt,email,1336,SIT_IP_TC;SIT_MA_TC;SIT_SOFTWARE_DEV_TC,FP;TP;FP,1;1;1,Low;Low;Low,IP;Legal;Finance;Software,output/files\doc_00811_email.txt,1353.0,output\files\doc_00811_email.docx,output\files\doc_00811_email.pdf,output\files\doc_00811_email.eml,,2025-11-03T11:28:49.451343Z
812,doc_00812_document.txt,document,989,SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN;SIT_SSN,TP;FP;TP;TP;FP;TP;TP,1;11;1;6;3;1;5,Low;Medium;Low;High;Medium;Low;Medium,Tax;HR;Finance;Project,output/files\doc_00812_document.txt,1020.0,output\files\doc_00812_document.docx,output\files\doc_00812_document.pdf,,,2025-11-03T11:28:49.517533Z
813,doc_00813_document.txt,document,886,SIT_ITIN;SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US,TP;FP;FP;FP,1;10;5;3,Low;Medium;Medium;Medium,HR;Tax;Travel;Finance,output/files\doc_00813_document.txt,893.0,output\files\doc_00813_document.docx,output\files\doc_00813_document.pdf,,,2025-11-03T11:28:49.570054Z
814,doc_00814_chat.txt,chat,1275,SIT_ABA;SIT_DEA;SIT_EU_DEBIT,FP;TP;TP,1;4;1,Low;Medium;Low,Finance;Healthcare,output/files\doc_00814_chat.txt,1284.0,output\files\doc_00814_chat.docx,output\files\doc_00814_chat.pdf,,,2025-11-03T11:28:49.625981Z
815,doc_00815_chat.txt,chat,1321,SIT_ICD10,TP,5,Medium,Healthcare,output/files\doc_00815_chat.txt,1322.0,output\files\doc_00815_chat.docx,output\files\doc_00815_chat.pdf,,,2025-11-03T11:28:49.687798Z
816,doc_00816_email.txt,email,1120,SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK,FP;TP;TP;FP,1;1;1;1,Low;Low;Low;Low,Tax;HR;Finance;Healthcare,output/files\doc_00816_email.txt,1136.0,output\files\doc_00816_email.docx,output\files\doc_00816_email.pdf,output\files\doc_00816_email.eml,,2025-11-03T11:28:49.767513Z
817,doc_00817_pdf.txt,pdf,3631,SIT_AUS_TFN;SIT_CAN_PHIN,FP;FP,1;1,Low;Low,Tax;Healthcare,output/files\doc_00817_pdf.txt,3660.0,output\files\doc_00817_pdf.docx,output\files\doc_00817_pdf.pdf,,,2025-11-03T11:28:49.855283Z
